Issue_time,Forecast_time,Coast,East,Far_West,North,North_Central,South_Central,South,West
2017-12-31 18:00,2018-01-01 6:00,10917.60059,2056.409668,2774.193359,1372.255615,18188.74414,9161.831055,3685.768799,1852.643311
2017-12-31 18:00,2018-01-01 7:00,11253.84863,2100.552734,2780.514893,1360.684448,17921.79492,9024.930664,3878.55249,1879.56189
2017-12-31 18:00,2018-01-01 8:00,11185.16406,2098.724854,2734.469971,1338.365601,18126.9082,9096.227539,4013.00293,1823.642944
2017-12-31 18:00,2018-01-01 9:00,11436.69141,2147.535156,2756.562988,1335.148193,18689.6875,7884.027832,4010.492432,1857.350952
2017-12-31 18:00,2018-01-01 10:00,12384.70996,2272.806641,2802.403809,1380.83374,19501.06055,8472.743164,4122.623047,1881.028442
2017-12-31 18:00,2018-01-01 11:00,12793.46094,2318.131348,2789.172607,1424.145508,20052.65625,9572.130859,4353.143066,1899.906738
2017-12-31 18:00,2018-01-01 12:00,12855.05078,2335.874756,2783.821777,1379.827881,20239.49805,9831.921875,4380.138184,1917.375732
2017-12-31 18:00,2018-01-01 13:00,12763.12305,2332.282227,2749.003906,1439.459961,20044.39453,9994.06543,4630.557129,1902.438965
2017-12-31 18:00,2018-01-01 14:00,13190.88867,2304.929443,2747.158203,1378.72937,20134.81445,9970.895508,4761.726074,1912.868774
2017-12-31 18:00,2018-01-01 15:00,13198.24609,2273.939453,2753.772949,1409.50415,19745.85938,10110.90234,4841.282227,1857.97583
2017-12-31 18:00,2018-01-01 16:00,13044.88477,2218.216797,2694.470459,1402.305908,19341.88281,9683.814453,4475.661133,1861.082275
2017-12-31 18:00,2018-01-01 17:00,12906.84961,2164.706543,2695.570068,1383.211792,19051.96484,9687.766602,4784.503906,1844.375
2017-12-31 18:00,2018-01-01 18:00,12387.55469,2065.966309,2681.218994,1250.922363,18393.37695,8305.957031,4889.893555,1804.482544
2017-12-31 18:00,2018-01-01 19:00,12112.71973,2009.769165,2663.443115,1246.222412,18576.76953,8727.791992,4781.258789,1765.289673
2017-12-31 18:00,2018-01-01 20:00,12014.16406,1994.186523,2594.810791,1161.445801,17369.09766,9017.621094,4688.318359,1707.131958
2017-12-31 18:00,2018-01-01 21:00,12205.23535,1919.398071,2581.983154,1142.306519,17089.32813,8705.262695,4224.022461,1665.769653
2017-12-31 18:00,2018-01-01 22:00,12641.43164,1907.903809,2586.617188,1106.305176,17166.73242,9289.943359,4109.942871,1665.133667
2017-12-31 18:00,2018-01-01 23:00,12865.02051,1974.650146,2641.855957,1134.201538,17483.38477,8710.510742,5008.933594,1690.44043
2017-12-31 18:00,2018-01-02 0:00,13099.38379,2073.076904,2632.755371,1161.796997,17738.13867,8647.115234,4430.412109,1745.742432
2017-12-31 18:00,2018-01-02 1:00,13065.36328,2113.444824,2667.540527,1260.899536,18129.66406,9219.78418,4236.950195,1755.400635
2017-12-31 18:00,2018-01-02 2:00,13169.24805,2153.491943,2638.632324,1197.723511,19004.34375,8526.93457,4132.255859,1752.22644
2017-12-31 18:00,2018-01-02 3:00,12463.55859,2136.980469,2604.950928,1189.456787,18739.36133,8884.970703,4488.320313,1736.565918
2017-12-31 18:00,2018-01-02 4:00,12179.9834,2150.041748,2565.536377,1302.383667,18114.82031,8809.46875,3697.314697,1719.412109
2017-12-31 18:00,2018-01-02 5:00,12091.7627,2070.108154,2599.863281,1171.216675,17818.58398,8365.629883,3955.230469,1695.230469
2017-12-31 18:00,2018-01-02 6:00,12015.46973,2117.672607,2577.319092,1232.195435,18023.65234,8101.5625,4342.757324,1684.015869
2017-12-31 18:00,2018-01-02 7:00,11699.73828,2013.133911,2560.841797,1209.040894,17815.79297,7915.817871,3838.886475,1644.509399
2017-12-31 18:00,2018-01-02 8:00,11966.91016,2111.859375,2553.224609,1307.042114,17948.73047,8083.430664,4131.732422,1685.381958
2017-12-31 18:00,2018-01-02 9:00,12032.4502,2209.587646,2577.183105,1289.294922,18053.92383,8221.344727,3648.32666,1703.744507
2017-12-31 18:00,2018-01-02 10:00,12280.13379,2265.618408,2592.522949,1253.399658,18464.08398,8271.257813,3752.039795,1817.786255
2017-12-31 18:00,2018-01-02 11:00,12965.12695,2389.007813,2614.07251,1248.847046,19013.57031,8748.484375,4359.779785,1837.980347
2017-12-31 18:00,2018-01-02 12:00,12894.00586,2363.070801,2643.759277,1256.544189,18827.50977,8555.824219,4192.822754,1787.68396
2017-12-31 18:00,2018-01-02 13:00,13084.62695,2280.851074,2637.529785,1250.506348,19088.01953,8781.383789,4071.569092,1783.81604
2017-12-31 18:00,2018-01-02 14:00,12915.64648,2256.771484,2650.080566,1214.659058,18389.49805,8415.12207,4233.075195,1726.781494
2017-12-31 18:00,2018-01-02 15:00,13309.09375,2302.534668,2643.597412,1190.485596,18346.05859,8850.779297,4087.257813,1736.299561
2017-12-31 18:00,2018-01-02 16:00,13027.43652,2247.977783,2653.086914,1201.671997,18188.60742,8893.057617,4190.401367,1750.851563
2017-12-31 18:00,2018-01-02 17:00,12957.46484,2206.792969,2654.827393,1328.629883,17549.1543,9171.051758,4015.002686,1668.390503
2017-12-31 18:00,2018-01-02 18:00,12848.69531,2169.064453,2632.670898,1115.749268,17377.66016,9056.670898,4074.990723,1654.031128
2017-12-31 18:00,2018-01-02 19:00,12274.91602,2125.040039,2614.798096,1126.76709,17571.68555,8599.44043,4036.2771,1620.546387
2017-12-31 18:00,2018-01-02 20:00,12178.17578,2011.707397,2585.845215,1065.716553,16600.87891,8356.890625,3913.39209,1576.056763
2017-12-31 18:00,2018-01-02 21:00,12351.94238,1946.721558,2574.287842,1069.328247,16572.06055,8230.118164,3997.571533,1578.893677
2017-12-31 18:00,2018-01-02 22:00,12426.79883,2052.325928,2536.359375,1146.973389,18334.71875,8392.551758,3883.169678,1540.147461
2017-12-31 18:00,2018-01-02 23:00,12570.02051,2049.720703,2560.641602,1061.354614,18685.62109,8469.854492,3859.479492,1642.176025
2017-12-31 18:00,2018-01-03 0:00,12713.19727,2131.871338,2571.10376,1055.52356,16693.86133,8672.447266,4043.888672,1773.311768
2017-12-31 18:00,2018-01-03 1:00,12843.55762,1922.197021,2728.102051,1046.389526,16274.07422,8676.388672,3945.375488,1562.068359
2017-12-31 18:00,2018-01-03 2:00,12964.66016,2056.339355,2649.972168,1078.460205,17937.44141,8765.254883,4046.372803,1616.847046
2017-12-31 18:00,2018-01-03 3:00,12977.625,2010.029053,2625.712402,1292.177124,17111.68555,8734.516602,4209.709961,1585.173462
2017-12-31 18:00,2018-01-03 4:00,12660.6084,1985.432495,2579.426514,1257.805298,16406.83789,8346.254883,3903.281006,1619.383911
2017-12-31 18:00,2018-01-03 5:00,11877.97461,1971.729736,2531.236084,1048.600952,16063.15527,7989.255371,3797.077881,1596.765747
2018-01-01 18:00,2018-01-02 6:00,11539.93652,2225.21167,2426.516357,1327.728027,17248.54688,8837.288086,4552.04248,1736.539795
2018-01-01 18:00,2018-01-02 7:00,11872.31836,2182.493652,2349.281494,1263.442017,17033.7832,8806.782227,4552.736816,1725.513428
2018-01-01 18:00,2018-01-02 8:00,11795.97461,2143.105957,2338.503662,1257.519165,16820.70703,8703.024414,4564.511719,1705.88916
2018-01-01 18:00,2018-01-02 9:00,12022.63086,2146.737305,2357.793457,1368.767212,16564.49219,9007.364258,4418.611816,1747.96521
2018-01-01 18:00,2018-01-02 10:00,12673.70313,2357.272705,2627.353516,1396.003052,18456.74609,9563.716797,4682.503906,1868.687256
2018-01-01 18:00,2018-01-02 11:00,13588.69824,2423.565674,2633.460449,1471.752197,19934.71094,10209.11816,4942.238281,1873.755737
2018-01-01 18:00,2018-01-02 12:00,13552.07031,2529.919922,2730.131592,1471.137817,20141.8125,10236.45117,4987.833984,1901.848267
2018-01-01 18:00,2018-01-02 13:00,13232.7832,2470.176514,2692.840576,1402.363281,19510.49023,10256.2793,5051.078613,1824.270996
2018-01-01 18:00,2018-01-02 14:00,13427.34668,2381.9104,2685.331787,1452.777588,19392.07227,10081.50781,4975.1875,1844.749878
2018-01-01 18:00,2018-01-02 15:00,13563.33008,2293.909912,2700.717041,1455.849365,20110.95117,9391.456055,4650.022461,1810.974976
2018-01-01 18:00,2018-01-02 16:00,12887.97461,2234.633789,2667.627686,1449.303955,19071.73242,9662.272461,4838.865723,1771.970947
2018-01-01 18:00,2018-01-02 17:00,13384.44043,2182.863281,2680.777588,1370.033081,18360.35156,9585.238281,4732.750977,1738.020264
2018-01-01 18:00,2018-01-02 18:00,13324.01758,2065.74707,2652.193115,1240.193115,18304.07422,8977.928711,4676.962402,1717.314697
2018-01-01 18:00,2018-01-02 19:00,12764.16699,1963.656128,2602.497803,1251.880859,17740.10547,9214.209961,4738.922852,1756.262451
2018-01-01 18:00,2018-01-02 20:00,12932.09668,2004.934692,2496.008057,1165.082031,16661.99609,8430.892578,4510.549316,1683.938354
2018-01-01 18:00,2018-01-02 21:00,13049.99219,1932.135376,2440.184082,1171.644409,16487.70508,8249.435547,4513.821289,1658.158081
2018-01-01 18:00,2018-01-02 22:00,13932.73242,2196.244141,2449.544922,1227.962158,17943.74414,8592.947266,4828.958008,1656.146606
2018-01-01 18:00,2018-01-02 23:00,13940.05371,2226.533936,2462.615967,1243.109497,17774.26953,8808.125977,4845.702637,1719.148926
2018-01-01 18:00,2018-01-03 0:00,15255.42383,2286.623291,2499.567871,1214.395508,17458.49609,9197.916992,4755.336914,1755.969971
2018-01-01 18:00,2018-01-03 1:00,15531.16699,2219.696777,2486.235107,1315.109375,19046.43555,9546.609375,4957.026367,1802.550781
2018-01-01 18:00,2018-01-03 2:00,14179.55859,2271.223145,2481.312744,1281.734497,19683.7207,9390.816406,4841.849121,1854.604126
2018-01-01 18:00,2018-01-03 3:00,14567.77539,2390.12207,2451.220703,1222.119751,20275.18164,9050.114258,4815.308105,1841.779297
2018-01-01 18:00,2018-01-03 4:00,15168.64355,2528.733154,2362.42627,1204.600342,19121.56836,8875.790039,4655.597168,1827.038452
2018-01-01 18:00,2018-01-03 5:00,14113.78027,2337.591064,2418.065918,1222.335693,19751.57422,8550.864258,4615.077637,1764.602661
2018-01-01 18:00,2018-01-03 6:00,13590.24316,2265.10791,2404.151123,1166.078125,18351.25977,8571.560547,4477.104492,1648.584229
2018-01-01 18:00,2018-01-03 7:00,13055.14844,2356.417236,2392.121094,1163.073486,18076.59375,8579.141602,4421.982422,1627.200073
2018-01-01 18:00,2018-01-03 8:00,14398.11816,2422.686279,2434.980225,1244.736084,17939.88281,8491.344727,4383.318848,1653.614868
2018-01-01 18:00,2018-01-03 9:00,15067.30957,2367.625977,2439.681396,1330.562866,17794.09375,8649.592773,4368.289063,1635.407104
2018-01-01 18:00,2018-01-03 10:00,14948.7627,2365.44751,2458.945068,1305.105591,18264.24219,8934.091797,4538.930176,1693.558838
2018-01-01 18:00,2018-01-03 11:00,15599.80566,2320.066162,2503.520508,1288.046021,18450.25586,8936.46875,4554.573242,1705.118774
2018-01-01 18:00,2018-01-03 12:00,14477.64648,2328.966553,2563.033936,1272.297852,18516.67188,8901.05957,4384.152344,1695.673706
2018-01-01 18:00,2018-01-03 13:00,14654.62891,2260.468994,2565.390137,1192.168701,18536.73047,8828.665039,4357.77002,1668.753418
2018-01-01 18:00,2018-01-03 14:00,13434.06152,2108.811035,2575.162109,1177.301758,17675.55859,8348.999023,4275.810547,1618.277466
2018-01-01 18:00,2018-01-03 15:00,12586.73926,2113.224854,2600.969238,1245.735107,17350.97266,8424.770508,4152.686523,1593.761475
2018-01-01 18:00,2018-01-03 16:00,12445.81641,2032.569336,2588.297363,1194.586426,17574.21875,8400.700195,4126.196777,1600.521973
2018-01-01 18:00,2018-01-03 17:00,12038.85352,1992.000732,2533.211914,1129.329102,16777.60938,8092.919434,4047.40625,1542.970093
2018-01-01 18:00,2018-01-03 18:00,12084.57422,1978.989136,2527.818848,1106.055786,16335.96289,8006.131348,4133.505371,1518.67688
2018-01-01 18:00,2018-01-03 19:00,11798.91504,1863.865967,2500.164063,1117.442261,16168.18652,8165.124512,4021.532959,1537.306641
2018-01-01 18:00,2018-01-03 20:00,12031.24805,1908.760742,2419.142578,1107.04126,16041.47852,7939.179199,4125.835938,1517.368774
2018-01-01 18:00,2018-01-03 21:00,12020.67188,1831.71582,2333.17627,1104.257324,16149.94629,7712.64502,3972.32373,1529.338501
2018-01-01 18:00,2018-01-03 22:00,12031.0957,1874.79834,2327.069092,1089.756714,16143.66211,7497.160645,3917.617676,1505.449097
2018-01-01 18:00,2018-01-03 23:00,11933.59668,1904.112671,2311.445801,1113.978638,16496.52148,7669.689941,3932.428223,1493.142212
2018-01-01 18:00,2018-01-04 0:00,12369.44141,1984.505249,2343.546143,1112.938721,16992.49805,7873.861816,4091.450195,1574.230835
2018-01-01 18:00,2018-01-04 1:00,12481.78809,1954.493164,2373.727539,1088.327026,16960.58398,7872.109863,3948.378174,1557.567627
2018-01-01 18:00,2018-01-04 2:00,12623.64453,2119.810791,2333.997803,1094.887939,17419.39063,8136.807617,4123.770996,1623.324951
2018-01-01 18:00,2018-01-04 3:00,12318.95215,2141.165771,2291.241699,1069.281128,16780.2832,8179.630371,4110.067871,1577.615845
2018-01-01 18:00,2018-01-04 4:00,11904.2959,1970.974854,2321.698242,1084.708496,16372.84375,7933.986328,3772.691895,1602.672852
2018-01-01 18:00,2018-01-04 5:00,11763.69727,1945.31189,2322.822266,1060.809326,15982.0459,7607.436035,3845.550537,1562.152344
2018-01-02 18:00,2018-01-03 6:00,11618.20313,1986.856079,2525.633301,1246.062744,17027.29102,8885.544922,4479.941895,1685.127686
2018-01-02 18:00,2018-01-03 7:00,11768.45117,2068.072266,2517.318604,1255.131714,17910.04688,8710.513672,4439.760254,1660.92334
2018-01-02 18:00,2018-01-03 8:00,12128.37012,2074.918213,2504.453369,1232.017944,17637.11133,8468.706055,4347.616211,1651.118774
2018-01-02 18:00,2018-01-03 9:00,12135.34766,2169.296387,2539.240234,1303.050171,17866.24414,8939.544922,4434.733887,1687.904663
2018-01-02 18:00,2018-01-03 10:00,12651.57324,2260.211426,2702.097412,1314.736938,18246.21289,9480.225586,4782.963867,1830.428101
2018-01-02 18:00,2018-01-03 11:00,13196.25195,2355.190186,2707.199951,1427.904907,19297.99609,9890.780273,4989.682129,1891.439819
2018-01-02 18:00,2018-01-03 12:00,13395.04297,2446.348633,2729.609375,1398.366089,19638.94922,10017.10938,5001.738281,1911.762329
2018-01-02 18:00,2018-01-03 13:00,13400.87891,2414.822754,2704.279297,1375.468628,19248.83789,9680.637695,4898.088867,1799.980469
2018-01-02 18:00,2018-01-03 14:00,13433.19727,2332.713623,2671.833984,1385.81543,18666.3125,9323.950195,4832.42041,1748.558105
2018-01-02 18:00,2018-01-03 15:00,13614.45898,2126.588379,2661.762451,1369.02124,17612.85938,9078.876953,4791.153809,1588.302979
2018-01-02 18:00,2018-01-03 16:00,13530.08887,2021.351196,2610.135742,1314.388184,17058.62891,8177.473145,4668.3125,1560.988281
2018-01-02 18:00,2018-01-03 17:00,13102.75293,1956.447021,2572.354248,1277.075928,16758.85938,7936.11084,4569.57373,1479.058716
2018-01-02 18:00,2018-01-03 18:00,12610.58105,1919.216431,2521.150391,1194.289307,16117.55957,7277.527344,4367.110352,1432.505493
2018-01-02 18:00,2018-01-03 19:00,12260.6377,1879.553467,2541.721191,1047.570801,15678.31543,7508.041016,4284.549316,1414.082886
2018-01-02 18:00,2018-01-03 20:00,11859.70996,1884.808105,2426.374756,974.9324951,14995.16406,6551.061523,4022.313721,1331.762695
2018-01-02 18:00,2018-01-03 21:00,12180.8877,1885.433838,2412.911621,1010.662354,15502.87988,7139.780273,4130.512207,1387.076782
2018-01-02 18:00,2018-01-03 22:00,12989.3457,2149.94873,2444.030273,1075.741943,17153.97852,7638.611816,4230.598145,1439.120728
2018-01-02 18:00,2018-01-03 23:00,12919.41699,2129.151611,2457.024902,1072.462158,16385.93164,7635.107422,4239.465332,1442.621094
2018-01-02 18:00,2018-01-04 0:00,13458.39648,2174.184814,2488.811279,1100.464355,17399.4043,8133.23877,4538.574707,1517.697388
2018-01-02 18:00,2018-01-04 1:00,13610.34961,2005.62085,2547.226807,1182.856934,17414.91016,8413.112305,4650.244141,1659.420288
2018-01-02 18:00,2018-01-04 2:00,13185.6084,2185.663086,2470.204102,1137.85791,17899.85156,8410.624023,4563.666016,1639.023071
2018-01-02 18:00,2018-01-04 3:00,13864.34277,2454.606201,2480.645996,1067.343628,18190.15234,8245.103516,4523.891113,1598.04541
2018-01-02 18:00,2018-01-04 4:00,12913.4541,2199.958252,2406.586182,1143.083008,17487.36328,7994.155273,4263.00293,1619.261475
2018-01-02 18:00,2018-01-04 5:00,13215.30957,2141.707275,2445.366699,1151.888306,16471.14063,7213.722656,4346.268066,1559.931763
2018-01-02 18:00,2018-01-04 6:00,13443.68066,2164.114014,2442.183838,1028.93335,16732.48242,7658.36084,4242.400391,1516.134766
2018-01-02 18:00,2018-01-04 7:00,12295.7832,2124.791504,2442.528076,987.5290527,16708.00586,7508.005859,4144.85791,1506.831787
2018-01-02 18:00,2018-01-04 8:00,13125.43652,2227.589111,2489.751709,1107.2229,17306.54883,7554.577637,4227.617188,1505.352905
2018-01-02 18:00,2018-01-04 9:00,14668.58008,2575.646973,2487.330322,1254.803467,16357.5957,7392.869141,3889.107178,1509.508057
2018-01-02 18:00,2018-01-04 10:00,13736.92578,2339.676758,2562.411377,1146.988037,17787.91992,8287.972656,4203.351563,1642.390137
2018-01-02 18:00,2018-01-04 11:00,15521.61621,2073.862793,2555.803955,1289.823486,17020.77734,7754.192383,4242.773926,1690.742188
2018-01-02 18:00,2018-01-04 12:00,15493.54785,2201.040283,2613.453369,1226.074829,17963.34961,8013.405273,4233.465332,1721.410889
2018-01-02 18:00,2018-01-04 13:00,15154.6543,2280.643066,2618.387207,1108.128296,17797.89648,8662.751953,4313.841309,1677.244995
2018-01-02 18:00,2018-01-04 14:00,14061.7207,2187.903076,2608.666992,1066.05127,17471.11328,8339.079102,4096.826172,1590.916626
2018-01-02 18:00,2018-01-04 15:00,13347.71191,2166.960938,2637.621094,1044.088745,17646.3457,8026.224609,3755.723389,1604.038452
2018-01-02 18:00,2018-01-04 16:00,13045.22656,2043.472412,2599.084717,1090.047852,17078.09961,7766.655273,3800.912598,1483.257324
2018-01-02 18:00,2018-01-04 17:00,12343.42188,1942.626221,2523.797363,927.5327759,16397.19141,7397.808594,3831.040527,1410.242432
2018-01-02 18:00,2018-01-04 18:00,12440.57324,1897.385986,2527.211182,934.4856567,15800.36621,7128.0625,3838.522949,1377.155396
2018-01-02 18:00,2018-01-04 19:00,12092.19727,1872.37439,2520.799316,948.5552368,15626.49121,7277.490234,3943.175537,1348.57959
2018-01-02 18:00,2018-01-04 20:00,12185.8418,1975.412476,2463.008057,1025.783081,15586.22852,7213.68457,3878.836914,1389.776733
2018-01-02 18:00,2018-01-04 21:00,12247.43945,1925.28186,2405.750488,980.7384644,16410.12305,7085.623047,3899.285645,1405.983765
2018-01-02 18:00,2018-01-04 22:00,12449.82617,1992.161743,2389.558105,980.4572144,16406.71484,7372.273926,3875.142822,1444.331421
2018-01-02 18:00,2018-01-04 23:00,13835.57324,2060.434326,2414.231689,1056.892578,17094.91797,7870.259277,4021.916016,1510.331421
2018-01-02 18:00,2018-01-05 0:00,13115.44727,2082.201172,2440.154785,1049.903198,17583.67773,7974.819824,3929.584961,1583.735229
2018-01-02 18:00,2018-01-05 1:00,13968.55371,2103.411865,2517.969727,1022.829407,17274.06055,7985.010254,4096.731445,1574.15271
2018-01-02 18:00,2018-01-05 2:00,14602.81445,2317.789063,2479.259766,1040.47229,18147.1875,7919.495117,4137.918945,1633.096436
2018-01-02 18:00,2018-01-05 3:00,13702.22656,2403.111328,2472.951416,1152.864502,16957.01758,7599.601563,3997.165527,1564.172241
2018-01-02 18:00,2018-01-05 4:00,12165.25488,2085.039551,2429.461914,1000.108521,16759.06836,7668.663574,3934.580811,1572.521118
2018-01-02 18:00,2018-01-05 5:00,12561.43848,1983.218994,2375.794434,954.3175659,16105.28711,7306.09668,3750.633545,1557.042358
2018-01-03 18:00,2018-01-04 6:00,12311.36328,2050.265381,2415.453369,1065.79187,16225.44922,8466.301758,4391.282227,1557.643433
2018-01-03 18:00,2018-01-04 7:00,12871.10645,2077.804199,2453.567383,1076.864624,17654.52148,8456.894531,4407.581543,1536.629028
2018-01-03 18:00,2018-01-04 8:00,12611.23047,2096.990479,2434.825684,1088.060547,17743.80859,8553.900391,4438.881348,1567.110474
2018-01-03 18:00,2018-01-04 9:00,13278.69043,2194.579346,2467.947266,1124.390381,18542.48633,8694.87793,4546.419922,1633.412964
2018-01-03 18:00,2018-01-04 10:00,14663.67285,2298.255615,2572.833984,1201.356567,18826.93164,9511.132813,4824.322754,1740.474365
2018-01-03 18:00,2018-01-04 11:00,15350.42773,2423.058105,2589.313232,1259.815796,19043.34375,9740.287109,4935.464844,1760.776611
2018-01-03 18:00,2018-01-04 12:00,14587.46875,2476.917725,2570.020508,1254.917236,19629.99023,9737.953125,4953.814453,1759.238525
2018-01-03 18:00,2018-01-04 13:00,13949.23145,2434.349854,2540.404297,1230.519409,19354.01367,9379.585938,4922.271973,1650.338379
2018-01-03 18:00,2018-01-04 14:00,14062.61426,2296.007813,2502.787109,1195.062622,18636.75391,8830.902344,4798.928711,1592.695068
2018-01-03 18:00,2018-01-04 15:00,13419.15234,2136.977783,2494.120361,1169.96167,17714.66992,8778.291992,4506.400879,1555.513916
2018-01-03 18:00,2018-01-04 16:00,12762.07813,2045.308716,2397.815186,1141.146851,16849.52148,8184.90332,4307.67334,1463.189331
2018-01-03 18:00,2018-01-04 17:00,12799.88965,2020.681274,2403.454346,1101.363281,16858.65234,7846.307617,4235.138672,1379.046143
2018-01-03 18:00,2018-01-04 18:00,12532.07617,1957.678101,2358.300049,989.2497559,15902.35352,7408.74707,3859.635254,1300.010132
2018-01-03 18:00,2018-01-04 19:00,12960.64453,1829.612671,2384.545166,993.0700684,16152.16211,7321.677734,3887.341309,1325.342407
2018-01-03 18:00,2018-01-04 20:00,12095.34961,1807.715088,2348.641846,945.0299072,15661.46875,7150.280273,3620.358154,1335.208618
2018-01-03 18:00,2018-01-04 21:00,12018.2959,1867.974854,2389.491211,984.9169312,16696.54688,7542.731445,3830.253174,1441.169556
2018-01-03 18:00,2018-01-04 22:00,12812.37891,2137.086182,2419.612793,1021.692566,17238.16406,8203.167969,3975.404541,1526.543457
2018-01-03 18:00,2018-01-04 23:00,13193.78809,2145.302979,2442.954834,1060.949219,17557,8173.5625,4057.17334,1539.289185
2018-01-03 18:00,2018-01-05 0:00,13540.34668,2215.424316,2482.309814,1070.983643,17406.91016,8428.27832,4198.662598,1574.807861
2018-01-03 18:00,2018-01-05 1:00,13866.40137,2297.625488,2501.817871,1097.735718,18052.02344,8635.078125,4306.681641,1631.345825
2018-01-03 18:00,2018-01-05 2:00,12997.82617,2173.133057,2449.987549,1093.164063,17791.39844,8424.060547,4052.082031,1566.760498
2018-01-03 18:00,2018-01-05 3:00,12970.78906,2177.604248,2456.852539,1041.904175,17525.61133,8187.680664,4338.964355,1535.519043
2018-01-03 18:00,2018-01-05 4:00,13290.9248,2067.744629,2376.938965,1028.0448,16873.75,7764.947754,4179.206055,1471.676514
2018-01-03 18:00,2018-01-05 5:00,13194.64355,2000.193604,2383.453125,970.8550415,16288.62695,7429.975586,3790.5271,1379.487915
2018-01-03 18:00,2018-01-05 6:00,12582.02344,2033.390747,2392.929688,946.4857788,15748.15039,7087.428223,3727.577881,1373.423462
2018-01-03 18:00,2018-01-05 7:00,12690.76172,2033.294312,2396.20459,967.6338501,16052.97754,7005.508301,3553.657959,1425.360352
2018-01-03 18:00,2018-01-05 8:00,13046.66504,2102.588867,2452.469238,1002.37439,16100.40723,7617.680176,3907.686523,1425.094604
2018-01-03 18:00,2018-01-05 9:00,12840.17773,2210.594482,2448.205322,1063.864746,17046.77148,7634.579102,3918.283691,1433.941895
2018-01-03 18:00,2018-01-05 10:00,14078.10254,2195.818115,2450.436768,1050.40686,17729,8311.891602,4035.774414,1537.899048
2018-01-03 18:00,2018-01-05 11:00,15106.9707,2236.638916,2465.735596,1104.160156,18080.42578,8553.396484,4183.512207,1587.646484
2018-01-03 18:00,2018-01-05 12:00,14836.98535,2363.311035,2501.099854,1167.185669,17671.08594,8468.277344,4174.228516,1538.52002
2018-01-03 18:00,2018-01-05 13:00,13467.17969,2538.861572,2499.588867,1089.991333,17564.59961,8635.03125,4125.404297,1540.69519
2018-01-03 18:00,2018-01-05 14:00,13316.19824,2277.921143,2489.941406,1062.226807,17224.4375,8255.163086,4054.781738,1488.437744
2018-01-03 18:00,2018-01-05 15:00,13112.08887,2282.688965,2483.349365,1144.285156,17737.63867,8257.078125,3914.318359,1476.406128
2018-01-03 18:00,2018-01-05 16:00,12753.53809,2073.340088,2408.343018,1227.145386,17088.30273,8004.776367,3826.333496,1414.396484
2018-01-03 18:00,2018-01-05 17:00,12499.07715,1948.728027,2358.990967,1091.186523,16578.9082,7391.73584,3612.719482,1319.439941
2018-01-03 18:00,2018-01-05 18:00,12381.8584,1962.539795,2395.549805,967.4869995,16367.08691,7319.987305,3733.105225,1344.751099
2018-01-03 18:00,2018-01-05 19:00,12846.85352,1997.48584,2423.437744,982.5462036,16412.07031,7703.491699,3730.325439,1350.59375
2018-01-03 18:00,2018-01-05 20:00,12425.14355,2029.078857,2375.654297,965.5088501,16352.64941,7502.439941,3655.263916,1350.794922
2018-01-03 18:00,2018-01-05 21:00,12534.21191,2063.492432,2418.759277,1008.092957,17226.91406,7826.911133,3766.471191,1443.368652
2018-01-03 18:00,2018-01-05 22:00,12899.73242,2135.27002,2424.043213,1012.907349,17326.54883,8142.63623,3794.561279,1470.669434
2018-01-03 18:00,2018-01-05 23:00,13080.36719,2247.690918,2454.126709,1087.178711,17930.56836,8413.408203,3888.602539,1555.506592
2018-01-03 18:00,2018-01-06 0:00,13305.73926,2255.744629,2504.40918,1124.980103,18050.45703,8456.213867,3996.30542,1603.886963
2018-01-03 18:00,2018-01-06 1:00,13106.93945,2239.393555,2512.757568,1111.517212,17810.41992,8110.081055,3914.856689,1568.067383
2018-01-03 18:00,2018-01-06 2:00,12766.30273,2174.345703,2513.493408,1063.877319,17307.74414,8048.689453,3919.653076,1522.308105
2018-01-03 18:00,2018-01-06 3:00,12165.62109,2130.188232,2467.550049,989.7391968,16462.00195,7807.875977,3830.30542,1422.819702
2018-01-03 18:00,2018-01-06 4:00,12721.15039,2279.471191,2458.425781,1012.34668,16075.15039,7447.860352,3661.4375,1421.175903
2018-01-03 18:00,2018-01-06 5:00,11767.54492,2282.912842,2435.93457,1056.082031,16334.65527,7043.554199,3501.763916,1383.019165
2018-01-04 18:00,2018-01-05 6:00,12879.10254,1916.182129,2353.88501,995.1828003,16183.87402,6568.044434,3593.565186,1385.974976
2018-01-04 18:00,2018-01-05 7:00,11939.68945,1892.320313,2371.380371,1025.595093,15183.22656,6799.904785,3505.787354,1382.21106
2018-01-04 18:00,2018-01-05 8:00,11048.85352,1986.149048,2402.42749,1034.933838,15239.17188,7086.227051,3459.764404,1411.922607
2018-01-04 18:00,2018-01-05 9:00,11596.41016,2043.565063,2445.989014,1088.970703,15916.89551,6919.808594,3534.420654,1466.091675
2018-01-04 18:00,2018-01-05 10:00,12354.76563,2115.433838,2533.983887,1124.732422,15032.76172,7667.541016,3772.207764,1556.246582
2018-01-04 18:00,2018-01-05 11:00,13109.82031,2166.525635,2603.102539,1185.192505,15829.19727,7719.546875,3957.104248,1609.390991
2018-01-04 18:00,2018-01-05 12:00,13180.6377,2158.795166,2616.422607,1206.836182,16086.73438,7725.870117,4034.17627,1622.327759
