Year,Month,Day,Period,61402_OnshoreWindTurbine_FOARD,61343_OnshoreWindTurbine_WT1,62038_OnshoreWindTurbine_STRAE,61921_OnshoreWindTurbine_TAH,60087_OnshoreWindTurbine_SPII,62259_OnshoreWindTurbine_RAN,61969_OnshoreWindTurbine_TWE,60987_OnshoreWindTurbine_GEN1,59621_OnshoreWindTurbine_JRWND,56291_OnshoreWindTurbine_3,58765_OnshoreWindTurbine_1,56661_OnshoreWindTurbine_1,55581_OnshoreWindTurbine_EXIS,58766_OnshoreWindTurbine_1,60902_OnshoreWindTurbine_DERM,57617_OnshoreWindTurbine_GEN1,60901_OnshoreWindTurbine_WSPWF,60104_OnshoreWindTurbine_GEWTG,56981_OnshoreWindTurbine_1,59193_OnshoreWindTurbine_CHA1,56337_OnshoreWindTurbine_SW4,61865_OnshoreWindTurbine_1,56484_OnshoreWindTurbine_1,60338_OnshoreWindTurbine_EWF,60339_OnshoreWindTurbine_HCWF,59066_OnshoreWindTurbine_MVII,58614_OnshoreWindTurbine_PAT1,57520_OnshoreWindTurbine_1,56291_OnshoreWindTurbine_2,58242_OnshoreWindTurbine_1,56763_OnshoreWindTurbine_2,56291_OnshoreWindTurbine_1,59332_OnshoreWindTurbine_MSCRK,58596_OnshoreWindTurbine_GRVWI,57983_OnshoreWindTurbine_1,63030_OnshoreWindTurbine_CBRKS,56593_OnshoreWindTurbine_RO1,59943_OnshoreWindTurbine_1,59034_OnshoreWindTurbine_SHAN1,57802_OnshoreWindTurbine_MV1,57752_OnshoreWindTurbine_1,56795_OnshoreWindTurbine_1,59063_OnshoreWindTurbine_WT1,57095_OnshoreWindTurbine_1,62566_OnshoreWindTurbine_BS3,59442_OnshoreWindTurbine_1,57212_OnshoreWindTurbine_1,59384_OnshoreWindTurbine_1,58772_OnshoreWindTurbine_GEN1,62258_OnshoreWindTurbine_MES,58773_OnshoreWindTurbine_GEN1,59320_OnshoreWindTurbine_GEN1,61212_OnshoreWindTurbine_FTWI,56395_OnshoreWindTurbine_1,57751_OnshoreWindTurbine_1,59068_OnshoreWindTurbine_GVII,56483_OnshoreWindTurbine_1,60645_OnshoreWindTurbine_WJ21,59321_OnshoreWindTurbine_GEN1,61782_OnshoreWindTurbine_WTGS,56979_OnshoreWindTurbine_1,56984_OnshoreWindTurbine_1,59972_OnshoreWindTurbine_BRKAT,58775_OnshoreWindTurbine_GEN1,57927_OnshoreWindTurbine_1,56763_OnshoreWindTurbine_3,62356_OnshoreWindTurbine_LOC,58720_OnshoreWindTurbine_1,56983_OnshoreWindTurbine_1,60657_OnshoreWindTurbine_GEN1,56638_OnshoreWindTurbine_GEN1,56774_OnshoreWindTurbine_1,55992_OnshoreWindTurbine_1,57983_OnshoreWindTurbine_2,59118_OnshoreWindTurbine_CAM1,60856_OnshoreWindTurbine_ASTRA,61776_OnshoreWindTurbine_MIDWY,56823_OnshoreWindTurbine_HWFG1,58774_OnshoreWindTurbine_GEN1,57974_OnshoreWindTurbine_GEN1,56111_OnshoreWindTurbine_GEN1,60743_OnshoreWindTurbine_WT1,61417_OnshoreWindTurbine_GCWF,59245_OnshoreWindTurbine_FLUV1,55968_OnshoreWindTurbine_WTG1,60366_OnshoreWindTurbine_OSWF,59733_OnshoreWindTurbine_GPII,58681_OnshoreWindTurbine_RT661,56773_OnshoreWindTurbine_1,59734_OnshoreWindTurbine_BFW,57260_OnshoreWindTurbine_1,57153_OnshoreWindTurbine_1,61001_OnshoreWindTurbine_WT1,59732_OnshoreWindTurbine_GPI,57981_OnshoreWindTurbine_GEN1,58321_OnshoreWindTurbine_1,56779_OnshoreWindTurbine_1,56763_OnshoreWindTurbine_1,60217_OnshoreWindTurbine_RKSP,60270_OnshoreWindTurbine_WT1,57415_OnshoreWindTurbine_1,56920_OnshoreWindTurbine_1,58372_OnshoreWindTurbine_GEN1,56311_OnshoreWindTurbine_SW3,56506_OnshoreWindTurbine_SCW,56592_OnshoreWindTurbine_CH1,60502_OnshoreWindTurbine_GEN1,56394_OnshoreWindTurbine_1,56783_OnshoreWindTurbine_1,56240_OnshoreWindTurbine_1,56775_OnshoreWindTurbine_1,56644_OnshoreWindTurbine_1,57156_OnshoreWindTurbine_BC,56776_OnshoreWindTurbine_1,56921_OnshoreWindTurbine_1,56270_OnshoreWindTurbine_1,58080_OnshoreWindTurbine_1,56763_OnshoreWindTurbine_4,60059_OnshoreWindTurbine_1,58838_OnshoreWindTurbine_KW1,56649_OnshoreWindTurbine_1,60983_OnshoreWindTurbine_BWIND,58000_OnshoreWindTurbine_ANA,56212_OnshoreWindTurbine_SW2,59712_OnshoreWindTurbine_SRWI,56961_OnshoreWindTurbine_VESTA,58021_OnshoreWindTurbine_1,56479_OnshoreWindTurbine_2,55747_OnshoreWindTurbine_NWP2,56372_OnshoreWindTurbine_SW5,56754_OnshoreWindTurbine_1,59654_OnshoreWindTurbine_1,57303_OnshoreWindTurbine_LWG2,57303_OnshoreWindTurbine_LWG1,56754_OnshoreWindTurbine_2,59238_OnshoreWindTurbine_WND2,56771_OnshoreWindTurbine_1,62227_OnshoreWindTurbine_WTGS,61970_OnshoreWindTurbine_BSII,60210_OnshoreWindTurbine_CPWF,58048_OnshoreWindTurbine_1,56673_OnshoreWindTurbine_WEC,56457_OnshoreWindTurbine_1,58424_OnshoreWindTurbine_1,56602_OnshoreWindTurbine_SNY1,56211_OnshoreWindTurbine_SW1,56961_OnshoreWindTurbine_GE,56959_OnshoreWindTurbine_OWF,54979_OnshoreWindTurbine_WIND
2018,7,9,1,131.3886548514967,52.082623712612964,58.33931735364368,90.64479840151289,118.71916283647396,66.77043868210403,131.2979622500363,57.87630689845604,57.551772973570934,45.64166561494765,129.70693240383528,74.44444555664055,87.28113172197136,66.46934382331864,38.882058175772656,44.860039700559945,76.19195348248074,103.01869306421646,87.64621785058479,60.582723363925524,89.42495284227496,114.91761033487523,65.10038297997453,62.38194374493605,62.70032322178389,50.11513265099615,65.8526769110914,31.151784358180464,47.891606877656336,35.77338796144715,5.280376395256575,64.06975595713308,20.19522187955778,76.87989345850058,41.74008747277693,54.170532938676295,48.561039685109336,17.274211309090948,49.880928273742875,38.72211703411339,37.67715660560563,31.98772990239338,65.59907293688029,31.892528325302926,50.280024198846014,9.362277929713139,38.1930875154516,79.14610855764931,58.39658431248455,96.73199523137649,38.223204000306744,37.378131553180175,23.62806723231473,43.181447966882885,37.378131553180175,72.80292941145889,43.181447966882885,82.51397121683334,37.378131553180175,16.77653581254319,25.954119251933964,66.0117353246351,25.04130087317882,53.73671417272144,37.032496277118184,7.017033520807626,43.3816716726082,29.816626571536464,34.35660046367461,37.69289682331119,47.65628035781361,47.08322824426904,59.46872738619064,53.37671791973294,36.9689996674347,23.867099262098037,28.797489205216408,22.591366172645937,44.59593289591832,32.1086766136682,40.72666470014456,13.33915931203934,22.68253667216304,36.774332403288184,40.08328995003588,49.190853625785444,42.6258162169937,38.638078792348914,51.826654307216295,48.157434185398174,70.39620941100218,12.6139367011603,18.54225237308043,42.6258162169937,13.020135454904837,6.225449675668926,50.79974693351698,8.730222306824203,33.4796626714576,26.092103688303748,49.1064220357331,22.365733760480236,34.00557081180695,50.09281590749841,28.985697327488285,37.306759178226294,15.459454949243453,21.00678544264414,18.107960945468633,33.76819865541904,26.65351478389727,12.696721072623351,6.259260479824928,14.339327164172097,20.07599621719993,34.69363699829208,17.41300148136844,10.067917660289202,20.557972354249102,13.234229422790003,25.08633958672044,4.311280511597887,11.53142663149724,36.660520086376614,17.76469253248459,23.335611649787495,39.270062192852606,15.453028738969202,24.12491809661492,29.870160596693502,7.270490627001033,31.255271367607026,20.310915661984204,20.310915661984204,8.356885778162107,14.912666695077355,2.561348079589105,10.316091136800305,24.964207819007466,15.176723037364518,11.35345666770294,18.965219759131454,18.773706584517843,1.7178300231837305,18.263110176667595,13.914671085416227,15.136612962024323,8.822712460348622,5.31887480321928
2018,7,9,2,77.16537161205885,57.664071817398934,68.84597510766694,89.90921635835733,107.47165565634302,55.38798707728765,153.36417195602994,68.29957847982833,70.82919684577077,27.036535292512816,156.4588825264515,43.49132780015476,79.0816248265692,75.98415887277416,42.36247415550754,43.58117448952687,52.10317677308289,97.46242184885995,60.163951477018934,46.087848045891235,68.52756786691619,101.4499608076908,44.513534886210024,46.696757440727005,39.170501886381686,44.68345241083608,57.02628634565823,17.988265450979583,28.369322243552183,9.182869956889967,7.189340201239023,37.952695081978085,13.8821294153562,27.725593423885446,25.66531778974918,25.150472327675327,23.500804213855375,23.02511401921617,23.371619790431367,36.03381645409152,32.11415591132871,27.537324925242984,64.81073600934928,27.455368601060716,36.03487772169783,5.833584639787603,50.832234686717065,71.64777043756202,56.53893462118788,85.39558990546367,27.86762303204195,31.859281658064184,20.229678207063845,26.584199171599927,31.859281658064184,26.255296802921826,26.584199171599927,78.06361381566674,31.859281658064184,17.327019277052212,19.634877216790045,52.95781179317635,20.141536971160004,38.93138372524639,28.079373977638188,9.553834311868746,37.41624578032863,7.653795739297741,45.72614814397337,33.48755527681226,32.585822097346,21.978218676172734,65.89025319217528,32.82049729477017,31.856519023404925,33.89046127600851,29.27229891355813,21.47408158216209,32.30903494724057,27.54881472853728,55.38026484976634,17.780010825649548,16.68618913824945,46.27373312496773,25.056776407627147,56.425964399723604,34.98561797271833,9.870017139403682,38.490603748749976,41.99498174102017,64.75021345989742,13.027834042896407,25.561897033762055,34.98561797271833,10.8187323040662,6.9610678355924245,27.545189038002313,11.88637579938185,36.20527917005669,19.630863015338278,26.627016070068912,20.869652823993363,24.371240976612825,38.38681187565843,28.09884160164052,26.224723204314657,12.465835724486446,13.4516527711152,12.400660196721715,23.0896013216212,25.838015265876333,14.678502274298681,7.653639169363132,6.67477659976638,16.083953054524862,25.31091485684733,13.375958755358663,13.70767531702907,17.522604911935304,5.39198947589645,40.90156682589368,4.925760269449752,24.91744716334774,28.093459357889284,12.864776427756954,17.783313605088676,45.777712899196025,12.723426441937592,23.933662349200457,22.889913748077813,9.794304703216033,29.80279859602273,18.437570718377135,18.437570718377135,11.257821497949465,9.676006078510223,2.7186982208032555,7.445913964173946,17.891442784898928,13.604696655055962,7.943878859961402,23.595565107496682,27.398180848992656,2.286307407198669,18.920460793129628,10.663003298794012,11.535122338435897,6.440519769644585,4.152462402622493
2018,7,9,3,54.45236202310329,71.60162076929824,59.296775523060425,37.343732623598974,80.12204426144767,43.260754486306666,146.18081192931203,58.82616619351234,77.6093049985837,15.305863039687942,130.70044911522518,23.702490070928175,66.76185247297809,51.03757192184161,47.07669034081472,46.365537102304145,33.635244486417946,99.26862447230923,56.24896437968676,32.646169485200986,58.46143687975158,88.93005997584149,37.2200656929454,29.852681990579402,29.218221717333606,39.28070842128746,58.224032589344276,21.10770485553856,16.060377414883828,6.237347984543022,3.642026103910798,21.485695065101854,6.527489020175725,18.239564697642386,8.138627032788118,12.420102047655833,12.529355594741567,21.444849851415686,20.697996542994225,35.75009194804263,30.88679702380494,37.74390616205659,53.545907373531456,37.631573108002854,27.512354758247234,8.433830063221095,32.5725770894515,53.41469617429845,58.34178606358306,74.85695284161744,19.25680839883367,30.641663714092193,13.599946687000298,12.280669513170675,30.641663714092193,17.272315054585597,12.280669513170675,79.51031195219,30.641663714092193,17.599856523380677,10.704638987574837,50.76528816530181,18.687269235507994,23.57357602322008,19.298424797559072,4.839848022530349,23.3740978865432,5.198743710052603,29.30066904598336,26.39866134595574,27.246688950276585,18.01803794814782,44.91429284856485,10.407577599504808,40.80343666183276,25.37534670213173,36.927652245455434,9.374453306166801,19.563637833703265,10.162387328035493,53.94837602880202,16.559729614992804,11.62850116160176,45.123589588234914,17.079568028029655,52.048539756464066,27.599217842313664,6.152654668416723,36.283555898698104,43.274208287990405,65.92207834729514,13.232974829609537,19.24332841305973,27.599217842313664,11.074873069208724,6.928343715313377,22.393586821163023,6.021483158465852,42.333018470127115,10.042204065055547,21.647133927124262,14.08803243869208,18.607256914418965,32.74810779571146,25.375028624507433,18.06335563101246,7.139544503150033,10.270116631587376,8.126308560589106,19.3064082691149,23.333359654719477,10.98076105239612,7.8392689175080275,6.011317168968805,11.281279762300501,18.967488973160442,9.263307178696856,6.944129771456587,16.85291504275071,9.838970208489853,26.222476925198965,6.854511020040785,12.937290308176397,23.9667633349355,11.56033516658163,15.491662036603051,38.00329979638215,9.427476488497131,15.951187892361736,19.527575389294615,6.6594748284767515,25.241909348530875,11.937920663632882,11.937920663632882,7.654568768364082,6.789118337693065,3.606327599504291,4.264692026786344,13.659980334514366,11.755803679376882,4.179300385522948,20.656844292643846,26.522910077882752,1.4650334522991681,16.180801182253344,9.096696609919851,10.048645645364141,3.4675849838869244,2.42747324044917
2018,7,9,4,60.440800133504695,42.7759751496766,48.490681186531944,16.06304683017924,78.13674533565134,35.25242493616128,138.4859186370365,48.10583451044837,50.76593279418346,11.687920443531862,109.94628758133382,21.384182675666672,51.58304719350894,41.50544569423947,51.45222255005336,36.37713728578865,18.847274330206865,76.57114554691034,40.44946940720641,23.053747168616635,41.104671152707944,92.84088904997041,31.186978171665707,14.959036909469075,12.518791302667747,42.19508280940574,43.49135145706041,11.875554682867294,12.264085535818644,1.0419363452852812,1.5963350454714869,16.406986913690268,3.0037126681362856,14.870754652687513,5.722669394784078,0.0,12.621707435327053,14.171913382706922,8.898905849594597,39.451470973077605,29.9526989570289,37.12515903304051,68.20470051275905,37.014667488299324,13.915951587472163,7.343549876934206,19.011764822648445,52.09116355710089,55.144563240478305,78.14889650670912,19.27807037410851,29.714979124036596,10.213012437968658,9.12794227460919,29.714979124036596,14.08215402716621,9.12794227460919,61.330513053192085,29.714979124036596,13.46786404764572,8.231768809741212,30.581731779546942,17.588874206196177,16.079754730698614,19.35757943844493,2.121351904870998,7.911706391643069,0.8684396052217231,17.10203732172274,23.81404137999681,22.830209397064525,12.875410546586329,30.52102705568261,7.318080256360248,27.244942123650624,11.22624764820738,22.688806595627558,5.98015570818569,13.344538719806582,9.558376154916736,39.663695599578936,10.94356245768874,4.927038197400457,29.929922420617583,16.628477414001008,47.3994503898049,16.463442261864174,1.043899825806359,37.10708105743792,38.28167253660838,58.75580688063111,10.126213569658443,15.025899084889923,16.463442261864174,9.579510675638218,7.193312423135937,18.75072283532565,2.6392739418461915,35.35498501099885,6.43993096270158,18.1256987408148,12.016731621439005,9.411687537181475,23.02543819757498,19.18053907672398,14.681417168871338,8.978525523861052,11.670563423721019,7.488846901544533,16.176987387109175,17.63727731193009,7.483037087344387,4.846697204205557,5.0439784144484205,8.796986292645574,15.076787271745639,9.00951093410068,3.043678820032301,16.34323851822013,5.4839968811953375,13.898863193403907,4.88450195079729,7.50302209630306,16.85120958459562,15.717951726177109,12.678182835319278,37.648489910637934,7.3970777389591165,11.579247541930982,13.729983517813233,4.640064984146494,23.1912235106713,9.382976465849316,9.382976465849316,5.333408027754591,2.6672762306567654,2.476707036220347,3.831300216400657,6.9093186203533135,9.847698473758575,2.0813150588000835,19.169483418955966,19.412147177271233,0.855101866086137,10.289918685068004,6.395955054881941,8.223686163450342,4.292901067725587,2.451410349405185
2018,7,9,5,35.95191372579814,28.09981437318207,30.387697450995926,9.216498467485328,73.35124327251913,23.15467902601041,108.4532939496764,30.1465252490039,39.48617163724747,8.151220209195483,123.17007132300559,19.012155892994944,28.82032070923554,27.891127270102345,31.07779879290149,27.81573229848259,9.073238282123116,73.73065371762212,22.38492732513882,19.832490320499883,18.888514209100272,79.65317373558483,20.509036733311426,7.776142181992896,7.127565158307686,33.01158665070909,27.30124629876686,7.027184122629632,8.553040923733288,1.277724084234284,1.6482155003544359,11.442323204457509,0.0,14.524365796966622,5.36342505403209,0.0,8.38395305083199,9.531459005108779,7.531350858693196,26.819215358546,24.561219174885384,33.66428134686415,44.90841120202629,33.56409003333182,5.154895056119426,6.6958608309755645,14.17193826338117,48.900828848346094,40.12975895592933,67.0481260400546,8.460687987132006,24.366288863973587,12.322292654687919,6.4335907474562735,24.366288863973587,13.754134277430516,6.4335907474562735,59.05538944142739,24.366288863973587,12.527097784290445,2.693135443026571,21.868590490030044,12.61093941149007,12.11676145280336,20.198691845954624,2.19029526491545,3.5732002471344164,1.0649654408503189,12.748370251917095,22.90146945007369,15.01349699789077,8.100435405857294,26.44036488865176,6.858682947883462,23.65209824625979,5.926288528524798,14.119190670455687,4.746365747726061,10.055662855161552,5.951668479827643,23.433801060551886,7.3602000039450015,0.0,16.026310801650112,10.132691095270284,40.95103686149438,8.543561564033107,0.0,27.727929731504325,41.27154457733375,50.01629460185526,9.418870514504098,12.310032187921628,8.543561564033107,5.013934713599337,7.243503443068396,11.592099292596174,2.725049627252667,34.99647182223962,1.2767779717738146,11.205695982842972,10.283032298488395,3.486377575417435,10.580702980201394,13.575410068244988,7.324230827396239,4.389532850190307,7.697003129239625,7.4501440541407895,10.638235828117667,12.483135694937918,4.814170289560466,2.46630626331778,3.6939130731613425,7.741358875994403,9.107247846694916,4.486450987874368,3.1425975540091238,13.401458875185474,3.785673916261966,9.588504417831182,4.779266864676192,10.792725173671647,7.743507069954799,14.46392417679107,9.667309385024154,33.37174477276023,5.901974555028587,10.492701361506368,6.3092339993052775,3.536408239604528,21.595839724638154,4.298741950122518,4.298741950122518,4.064837057016699,2.8373222957071857,2.207317555648062,1.6153681248977834,2.5594234194718837,8.859819520688879,1.042639887968979,19.587009297498742,12.70294441353468,0.6374185125958548,5.297924371847676,2.9390841611670546,6.270687168664316,3.331933692127966,2.2458326532124806
2018,7,9,6,16.22460839173031,13.949066556492179,28.165039204878862,2.131744414917414,37.59512752689002,22.333802050927524,101.32175768678252,27.94150714769729,24.235907790373464,4.5511600953148115,97.25997007032214,18.533696338375478,25.680185828810043,12.905874751818839,16.161202550224882,24.219113762024847,2.0993064471257856,58.67957611127463,12.701535948726358,12.746459455613035,9.781785113717337,69.43913889730825,9.959365144946744,2.056839911235106,0.0,26.76945126737484,16.830529662835925,1.8627112425795813,4.775513057759908,1.2085340494590366,0.0,6.388717692484172,0.0,8.546220956676379,4.35939846953334,0.0,4.217190893470157,7.8414825143072004,3.2602602172368833,25.18609468846887,19.330929575737542,41.45969165595469,38.19299901473453,41.33629971650245,1.6345726827853093,7.849854014288436,12.486495573727568,25.06341835126001,35.02414961360738,58.45045361726286,6.138289702001193,19.177509499739617,8.62968069891166,6.691937141120224,19.177509499739617,8.093012269579907,6.691937141120224,47.000060962174295,19.177509499739617,7.4156924132916275,0.0,9.750034588286152,7.302274080835557,5.292407475308396,17.62901643819758,0.0,0.0,1.0072964990215918,11.232229901404109,20.517315782538684,7.290683645892197,5.134306584177713,17.1087348121298,5.5747459216456665,17.459939739055255,4.574072953626596,7.807322534353965,0.33137888740797744,4.392152595487896,1.0897584575583195,12.895803896818046,6.055198852746872,0.0,7.325607147825485,6.087941829669613,18.2540934055019,3.6861435395553435,2.735215688707991,13.060416292303442,30.654672355244518,47.51223149924128,5.575708581422279,12.425941109548335,3.6861435395553435,1.4882952328510688,4.729903751917011,13.155421104445193,0.0,22.248534155852052,1.4389755189235534,12.716907067630357,8.483238512848143,1.105500206039615,5.479423196480664,8.641974157583672,4.081214934006432,2.556392919522938,6.314088347312855,6.526842158626698,5.166019081636891,7.9466429035252135,3.210569754269303,1.6332368896947282,1.77783093535993,6.6423176026926205,4.497849391793675,2.6919026602724223,0.0,10.54763022485679,2.2241128930287495,6.4728977913655,4.511927214099272,10.990927246060103,4.010126013424368,11.368928699623682,5.189570783657994,33.316820407826995,4.933530868993917,5.6616735848260005,3.267359757901434,2.7938218911126516,18.762342749923867,1.9733507514015791,1.9733507514015791,3.211289530014542,1.0160133127934197,1.906291600835835,0.5032264178940119,0.8115710522920069,4.9018578613729336,0.7084836749018875,10.311796315972437,6.87228950403018,0.5616114950702055,3.4046323117418416,1.5220619990224071,3.3662080758862665,2.9564999164630463,1.9531430706753266
2018,7,9,7,1.5646528642096955,12.781708254141199,18.42829253016584,0.0,17.369512662083817,18.167381314302467,84.47267420922233,18.282036240243894,10.90919338521385,0.0,87.73124849805473,31.679583887328143,21.82585395641722,6.9090030373793825,5.92444109723669,23.25045348867285,0.0,53.66573938058374,3.797814293675728,9.935697480627457,4.008529756469641,84.47225530183039,4.362163008890345,0.0,0.0,25.459794188992667,13.600487066091,0.0,0.0,2.273594682738725,0.0,0.0,0.0,10.977732654750131,0.0,0.0,0.0,4.712167477067527,0.0,23.85226635460062,16.715088157653962,29.233966615664848,28.001210227536987,29.14696076264204,0.0,4.989719376004057,10.097290071545128,11.579675108055879,14.160912630779562,71.10459200490774,2.226801221742738,16.582428727831307,6.289445533943262,0.0,16.582428727831307,10.39558016548308,0.0,42.98417251148076,16.582428727831307,8.625669969161388,0.0,2.3552756951388956,5.013444838393696,4.389123459162802,24.430013197632597,0.0,0.0,1.8950098800625064,9.083019554613308,14.026342242739359,3.193290942422093,2.4903439850240403,17.918360392613902,0.0,16.065784617906544,0.0,6.510303677385467,0.0,3.6425199841505727,0.0,4.3338609926829195,3.638739364530908,0.0,1.7314410976354937,1.3998288939859937,10.569097590508644,0.0,2.0843989052417466,6.148372037240094,15.720243170762682,45.06266742340942,6.485466142226611,12.223250133573274,0.0,0.0,10.96430406581654,9.757135068673993,0.0,22.634144669568013,0.0,9.43189723305153,4.208504089778873,0.0,2.245441979765151,4.004722322290709,1.247210320163905,0.4340303288796606,3.585583801749565,1.8851073807837042,2.262696167192153,3.682503284865019,0.0,0.34200965876362865,0.36201536228848236,3.472740962597836,2.119375873779519,0.6660380597898566,0.0,9.120335800307219,1.6152892853681806,2.9935791380347747,0.4988076898958909,9.099139315444132,1.6433308711170143,9.596847844531718,1.3713146636392,24.48511790450931,2.5513276705778893,6.938223272037625,1.3389487360821828,1.958015947412672,18.681410869640608,0.3104501434890288,0.3104501434890288,2.250593043003071,0.0,0.26724180451817814,0.0,0.0,2.024387437004084,0.10113224327168,6.215764500732993,2.329030698983526,0.45415097773066543,1.717461051780774,0.6237338832680975,0.8895014034416433,0.9369774504594173,0.5902867942879445
2018,7,9,8,0.0,4.693455593586614,12.310789412314099,0.0,9.058088843152577,0.0,53.67418733923888,12.213084734438594,5.583919457087037,0.0,53.83754427471405,10.74496237313197,13.406573657903355,1.0200554310408256,0.0,14.657495724195389,0.0,38.60185422806556,0.0,7.55222268775409,0.0,46.24477132904141,0.0,0.0,0.0,15.097784477066963,8.917673907529789,0.0,0.0,4.009565742522892,0.0,0.0,0.0,7.243638293022639,0.0,0.0,0.0,0.31701470337367244,0.0,12.264305749283574,9.055457652339452,17.981969584313877,22.853498569949213,17.928451817693897,0.0,0.0,5.237158841837801,6.038725895435052,7.0831377255482595,38.926575192795816,0.0,8.983588940812945,2.2846019889610902,0.0,8.983588940812945,6.859505959301743,0.0,30.918585685274774,8.983588940812945,4.490219719185179,0.0,0.0,0.15255543336183602,5.181744518387242,10.806809819113324,0.0,0.0,3.341917868882614,4.711087413947048,6.6686284010216825,0.0,0.0,15.572929567060605,0.0,8.476861711060788,0.0,2.9149401963818256,0.0,4.300313749795598,0.0,0.0,0.24479899874414854,0.0,0.0,0.0,4.817679945382076,0.0,0.32532291369819627,2.249194492814811,7.69303506223469,29.060233384575277,3.3761050520189326,5.077296982412236,0.0,0.0,2.3348306339122695,8.240499799755172,0.0,14.806015621197924,0.0,7.965816473096669,0.4253017365116735,0.0,0.0,0.6992233323170736,0.0,0.0,0.5747409777618556,0.0,0.0,0.6429639837398377,0.0,0.0,0.0,0.3629899891263266,0.0,0.0,0.0,4.9409739174471206,0.0,0.0,0.0,5.710881006613674,0.0,6.873806418521427,0.0,17.712351023189157,0.2867380873646812,5.774173339013232,0.0,0.4006066663108665,12.648256551928037,0.0,0.0,0.4604674325412259,0.0,0.0,0.0,0.0,0.6547493132992689,0.0,2.8806523864475513,0.0,0.2355543706973524,0.049070084272848896,0.0,0.0,0.0,0.0
2018,7,9,9,0.0,0.0,0.0,0.0,0.0,0.0,55.67462719019555,0.0,0.0,0.0,25.512556843610344,7.048633129968567,10.032336235850144,0.0,0.0,24.07290511916481,0.0,45.929011325085966,0.0,5.516301260707427,0.0,63.36831497996158,0.0,0.0,0.0,13.514470295381562,5.450365612855482,0.0,0.0,5.503232229302437,0.0,0.0,0.0,1.3447069277681005,0.0,4.224555602757436,0.0,0.0,0.0,11.977235397226087,12.612138978146524,8.95650019846891,16.10343900559765,8.92984394787823,0.0,0.0,5.517784541715541,0.0,0.0,53.340332474715154,0.0,12.512042637050117,0.0,0.0,12.512042637050117,1.2733967119016107,0.0,36.78735388473044,12.512042637050117,0.4400633792701307,0.0,0.0,0.0,6.7309678551843035,4.206728639354154,0.0,0.0,4.586868330569969,4.963524325381297,2.138104677904412,0.0,0.0,6.1368028242649855,0.0,13.021886949218196,0.0,0.0,0.0,5.586009405591098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.69507395193041,0.3308747212557375,0.0,0.0,0.0,0.11239654349179494,6.49885137293016,0.0,11.745240937035874,0.0,6.28222299383249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.881623450377566,0.0,0.0,0.0,2.636787481239091,0.0,6.2941860063411985,0.0,15.960796702861632,0.0,3.2798160733775523,0.0,0.0,9.066774371580658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24817621626906483,0.0,0.0,0.0,0.0,0.0
2018,7,9,10,0.0,9.536892340270802,0.0,0.0,0.0,0.0,58.188188067944154,0.0,0.9832920853210382,0.0,21.924038116785034,19.793882810818836,6.910697177689221,0.0,0.0,24.853587107610792,0.0,36.659115991398956,0.0,6.097850356763499,0.0,52.030525385423466,0.0,0.0,0.0,12.394942965824002,8.889006044348301,0.0,0.0,7.047217436383602,0.0,0.0,0.0,2.8143691055192024,0.0,7.73758828421702,0.0,0.0,0.0,11.353525542965167,18.330481856660356,11.485038106803415,15.546954583792653,11.450856445771263,0.0,0.0,4.478796527936938,0.0,0.0,43.796738539918756,0.4930640979446636,18.185001841924947,0.0,0.0,18.185001841924947,2.665122259014397,0.0,29.36252782651097,18.185001841924947,0.0,0.0,0.0,0.0,7.428185860227782,7.510601626597837,0.0,0.0,5.8737587531692705,4.028902423931278,3.592796589895802,0.0,0.0,3.856129361033015,0.0,10.419965082226462,0.0,4.287461178453647,0.0,6.164628471632336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7689046435796312,0.0,0.0,30.07285088161035,0.0,0.0,0.0,0.0,0.0,4.9333248637165,0.0,7.9475108723055845,0.0,4.768880701592618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.001751013058723,0.0,0.0,0.0,2.160784520947211,0.0,6.281973860635853,0.0,14.079042558645178,0.0,2.0104151601660205,0.0,0.0,9.895699489906784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2014451211965639,0.0,0.0,0.0,0.0,0.0
